Crime ID,Crime Type,Report Date,Report Month,Report Year,Occurred Date,Address,Street Number,Street Direction,Street Name,Street Type,Latitude,Longitude,City,Zip,Location 1,RowID
20171670140,Burglary,6/16/2017,Jun,2017,6/15/2017,2600 Block of E UNIVERSITY DR,2600,E,UNIVERSITY,DR,33.421806,-111.88273,MESA,85213,"(33.421806, -111.88273)",2.01717E+11
20171670149,Larceny,6/16/2017,Jun,2017,6/16/2017,200 Block of S DOBSON RD,200,S,DOBSON,RD,33.410548,-111.874265,MESA,85202,"(33.410548, -111.874265)",2.01717E+11
20171670198,Larceny,6/16/2017,Jun,2017,6/15/2017,900 Block of S LONGMORE,900,S,LONGMORE,,33.397641,-111.86606,MESA,85202,"(33.397641, -111.86606)",2.01717E+11
20171670263,Larceny,6/16/2017,Jun,2017,6/16/2017,1400 Block of S LINDSAY RD,1400,S,LINDSAY,RD,33.389369,-111.770925,MESA,85204,"(33.389369, -111.770925)",2.01717E+11
20171670270,Larceny,6/16/2017,Jun,2017,6/16/2017,1600 Block of N COUNTRY CLUB DR,1600,N,COUNTRY CLUB,DR,33.444766,-111.840073,MESA,85201,"(33.444766, -111.840073)",2.01717E+11
20171670286,Larceny,6/16/2017,Jun,2017,6/4/2017,4700 Block of E BROADWAY RD,4700,E,BROADWAY,RD,33.408549,-111.730095,MESA,85206,"(33.408549, -111.730095)",2.01717E+11
20171670289,Aggravated Assault,6/16/2017,Jun,2017,6/16/2017,Block of S COUNTRY CLUB DR,,S,COUNTRY CLUB,DR,33.414591,-111.839674,MESA,85210,"(33.414591, -111.839674)",2.01717E+11
20171670298,Larceny,6/16/2017,Jun,2017,6/16/2017,400 Block of S VAL VISTA DR,400,S,VAL VISTA,DR,33.407414,-111.753443,MESA,85206,"(33.407414, -111.753443)",2.01717E+11
20171670311,Larceny,6/16/2017,Jun,2017,6/16/2017,900 Block of N DOBSON RD,900,N,DOBSON,RD,33.432374,-111.872813,MESA,85201,"(33.432374, -111.872813)",2.01717E+11
20171670319,Larceny,6/16/2017,Jun,2017,6/13/2017,1800 Block of W MAIN ST,1800,W,MAIN,ST,33.415172,-111.870449,MESA,85201,"(33.415172, -111.870449)",2.01717E+11
20171670324,Burglary,6/16/2017,Jun,2017,6/15/2017,1100 Block of S DOBSON RD,1100,S,DOBSON,RD,33.394657,-111.874322,MESA,85202,"(33.394657, -111.874322)",2.01717E+11
20171670341,Burglary,6/16/2017,Jun,2017,6/16/2017,1400 Block of E 6TH AVE,1400,E,6TH,AVE,33.404156,-111.800956,MESA,85204,"(33.404156, -111.800956)",2.01717E+11
20171670344,Larceny,6/16/2017,Jun,2017,6/16/2017,6000 Block of E MCDOWELL RD,6000,E,MCDOWELL,RD,33.466651,-111.701037,MESA,85215,"(33.466651, -111.701037)",2.01717E+11
20171670351,Motor Vehicle Theft,6/16/2017,Jun,2017,6/16/2017,1500 Block of W RIO SALADO PKWY,1500,W,RIO SALADO,PKWY,33.429627,-111.866319,MESA,85201,"(33.429627, -111.866319)",2.01717E+11
20171670372,Larceny,6/16/2017,Jun,2017,6/16/2017,1100 Block of S GILBERT RD,1100,S,GILBERT,RD,33.395288,-111.786863,MESA,85204,"(33.395288, -111.786863)",2.01717E+11
20171670400,Larceny,6/16/2017,Jun,2017,6/16/2017,800 Block of E MCKELLIPS RD,800,E,MCKELLIPS,RD,33.451276,-111.812867,MESA,85203,"(33.451276, -111.812867)",2.01717E+11
20171670414,Larceny,6/16/2017,Jun,2017,6/16/2017,1100 Block of E SOUTHERN AVE,1100,E,SOUTHERN,AVE,33.394305,-111.80702,MESA,85204,"(33.394305, -111.80702)",2.01717E+11
20171670443,Larceny,6/16/2017,Jun,2017,6/16/2017,400 Block of E 6TH ST,400,E,6TH,ST,33.425728,-111.821391,MESA,85203,"(33.425728, -111.821391)",2.01717E+11
20171670466,Larceny,6/16/2017,Jun,2017,6/16/2017,1600 Block of S SIGNAL BUTTE RD,1600,S,SIGNAL BUTTE,RD,33.384958,-111.598936,MESA,85209,"(33.384958, -111.598936)",2.01717E+11
20171670509,Burglary,6/16/2017,Jun,2017,6/15/2017,6500 Block of E SUPERSTITION SPRINGS BLVD,6500,E,SUPERSTITION SPRINGS,BLVD,33.384325,-111.691076,MESA,85206,"(33.384325, -111.691076)",2.01717E+11
20171670514,Burglary,6/16/2017,Jun,2017,6/15/2017,200 Block of E SOUTHERN AVE,200,E,SOUTHERN,AVE,33.393534,-111.827188,MESA,85210,"(33.393534, -111.827188)",2.01717E+11
20171670526,Robbery,6/16/2017,Jun,2017,,1500 Block of S POWER RD,1500,S,POWER,RD,33.388732,-111.681504,MESA,85209,"(33.388732, -111.681504)",2.01717E+11
20171670598,Burglary,6/16/2017,Jun,2017,6/14/2017,200 Block of N HORNE,200,N,HORNE,,33.418812,-111.814275,MESA,85203,"(33.418812, -111.814275)",2.01717E+11
20171670617,Robbery,6/16/2017,Jun,2017,6/16/2017,1100 Block of W SOUTHERN AVE,1100,W,SOUTHERN,AVE,33.394395,-111.855114,MESA,85210,"(33.394395, -111.855114)",2.01717E+11
20171670630,Larceny,6/16/2017,Jun,2017,6/16/2017,1100 Block of E SOUTHERN AVE,1100,E,SOUTHERN,AVE,33.394305,-111.80702,MESA,85204,"(33.394305, -111.80702)",2.01717E+11
20171670635,Burglary,6/16/2017,Jun,2017,6/16/2017,200 Block of S 56TH ST,200,S,56TH,ST,33.411876,-111.710742,MESA,85206,"(33.411876, -111.710742)",2.01717E+11
20171670649,Burglary,6/16/2017,Jun,2017,6/16/2017,5100 Block of E UNIVERSITY DR,5100,E,UNIVERSITY,DR,33.423643,-111.72059,MESA,85205,"(33.423643, -111.72059)",2.01717E+11
20171670655,Larceny,6/16/2017,Jun,2017,6/16/2017,400 Block of S HIGLEY RD,400,S,HIGLEY,RD,33.407832,-111.718812,MESA,85206,"(33.407832, -111.718812)",2.01717E+11
20171670656,Motor Vehicle Theft,6/16/2017,Jun,2017,6/16/2017,4100 Block of E HALE CIR,4100,E,HALE,CIR,33.443453,-111.741643,MESA,85205,"(33.443453, -111.741643)",2.01717E+11
20171670689,Larceny,6/16/2017,Jun,2017,6/16/2017,1600 Block of S SIGNAL BUTTE RD,1600,S,SIGNAL BUTTE,RD,33.384958,-111.598936,MESA,85209,"(33.384958, -111.598936)",2.01717E+11
20171670735,Burglary,6/16/2017,Jun,2017,6/16/2017,4500 Block of E MCKELLIPS RD,4500,E,MCKELLIPS,RD,33.449728,-111.733758,MESA,85205,"(33.449728, -111.733758)",2.01717E+11
20171670742,Larceny,6/16/2017,Jun,2017,5/20/2017,3000 Block of E DIAMOND AVE,3000,E,DIAMOND,AVE,33.402142,-111.766397,MESA,85204,"(33.402142, -111.766397)",2.01717E+11
20171670797,Aggravated Assault,6/16/2017,Jun,2017,6/16/2017,0 Block of S STAPLEY DR,0,S,STAPLEY,DR,33.414394,-111.805119,MESA,85204,"(33.414394, -111.805119)",2.01717E+11
20171680011,Robbery,6/17/2017,Jun,2017,6/17/2017,2000 Block of W SOUTHERN AVE,2000,W,SOUTHERN,AVE,33.393455,-111.875419,MESA,85202,"(33.393455, -111.875419)",2.01717E+11
20171680050,Burglary,6/17/2017,Jun,2017,6/17/2017,2600 Block of E PUEBLO AVE,2600,E,PUEBLO,AVE,33.401066,-111.775296,MESA,85204,"(33.401066, -111.775296)",2.01717E+11
20171680128,Larceny,6/17/2017,Jun,2017,6/17/2017,5900 Block of E MCKELLIPS RD,5900,E,MCKELLIPS,RD,33.450736,-111.703692,MESA,85205,"(33.450736, -111.703692)",2.01717E+11
20171680131,Larceny,6/17/2017,Jun,2017,6/17/2017,300 Block of E BATES ST,300,E,BATES,ST,33.455328,-111.824513,MESA,85201,"(33.455328, -111.824513)",2.01717E+11
20171680193,Motor Vehicle Theft,6/17/2017,Jun,2017,6/16/2017,1600 Block of E BROADWAY RD,1600,E,BROADWAY,RD,33.408198,-111.796717,MESA,85204,"(33.408198, -111.796717)",2.01717E+11
20171680195,Larceny,6/17/2017,Jun,2017,6/16/2017,1000 Block of E SORENSON ST,1000,E,SORENSON,ST,33.461972,-111.809275,MESA,85203,"(33.461972, -111.809275)",2.01717E+11
20171680213,Larceny,6/17/2017,Jun,2017,6/17/2017,300 Block of N POWER RD,300,N,POWER,RD,33.421468,-111.684745,MESA,85207,"(33.421468, -111.684745)",2.01717E+11
20171680262,Aggravated Assault,6/17/2017,Jun,2017,6/17/2017,1300 Block of S VAL VISTA DR,1300,S,VAL VISTA,DR,33.391218,-111.75355,MESA,85206,"(33.391218, -111.75355)",2.01717E+11
20171680262,Aggravated Assault,6/17/2017,Jun,2017,6/17/2017,1300 Block of S VAL VISTA DR,1300,S,VAL VISTA,DR,33.391218,-111.75355,MESA,85206,"(33.391218, -111.75355)",2.01717E+11
20171680286,Motor Vehicle Theft,6/17/2017,Jun,2017,6/17/2017,500 Block of S 89TH WAY,500,S,89TH,WAY,33.405705,-111.637434,MESA,85208,"(33.405705, -111.637434)",2.01717E+11
20171680316,Larceny,6/17/2017,Jun,2017,6/1/2017,4200 Block of S POWER RD,4200,S,POWER,RD,33.340052,-111.686868,MESA,85212,"(33.340052, -111.686868)",2.01717E+11
20171680321,Larceny,6/17/2017,Jun,2017,6/16/2017,900 Block of N DOBSON RD,900,N,DOBSON,RD,33.432374,-111.872813,MESA,85201,"(33.432374, -111.872813)",2.01717E+11
20171680377,Burglary,6/17/2017,Jun,2017,6/17/2017,900 Block of N DOBSON RD,900,N,DOBSON,RD,33.432374,-111.872813,MESA,85201,"(33.432374, -111.872813)",2.01717E+11
20171680392,Larceny,6/17/2017,Jun,2017,,1100 Block of W UNIVERSITY DR,1100,W,UNIVERSITY,DR,33.422381,-111.854556,MESA,85201,"(33.422381, -111.854556)",2.01717E+11
20171680433,Larceny,6/17/2017,Jun,2017,6/17/2017,6500 Block of E SOUTHERN AVE,6500,E,SOUTHERN,AVE,33.39245,-111.690381,MESA,85206,"(33.39245, -111.690381)",2.01717E+11
20171680497,Larceny,6/17/2017,Jun,2017,6/17/2017,4400 Block of E MAIN ST,4400,E,MAIN,ST,33.415744,-111.735877,MESA,85205,"(33.415744, -111.735877)",2.01717E+11
20171680515,Larceny,6/17/2017,Jun,2017,6/17/2017,7400 Block of E IRAN CT,7400,E,IRAN,CT,33.383265,-111.670414,MESA,85209,"(33.383265, -111.670414)",2.01717E+11
20171680534,Attempted Motor Vehicle Theft,6/17/2017,Jun,2017,6/16/2017,1400 Block of W ISABELLA AVE,1400,W,ISABELLA,AVE,33.383613,-111.861912,MESA,85202,"(33.383613, -111.861912)",2.01717E+11
20171680562,Motor Vehicle Theft,6/17/2017,Jun,2017,6/17/2017,1700 Block of S DOBSON RD,1700,S,DOBSON,RD,33.381844,-111.875636,MESA,85202,"(33.381844, -111.875636)",2.01717E+11
20171680589,Burglary,6/17/2017,Jun,2017,6/17/2017,5800 Block of E MAIN ST,5800,E,MAIN,ST,33.415274,-111.704885,MESA,85205,"(33.415274, -111.704885)",2.01717E+11
20171680642,Larceny,6/17/2017,Jun,2017,6/17/2017,700 Block of S DOBSON RD,700,S,DOBSON,RD,33.403689,-111.874352,MESA,85202,"(33.403689, -111.874352)",2.01717E+11
20171680685,Larceny,6/17/2017,Jun,2017,6/17/2017,5100 Block of E UNIVERSITY DR,5100,E,UNIVERSITY,DR,33.423643,-111.72059,MESA,85205,"(33.423643, -111.72059)",2.01717E+11
20171680714,Robbery,6/17/2017,Jun,2017,6/17/2017,300 Block of E UNIVERSITY DR,300,E,UNIVERSITY,DR,33.422526,-111.824578,MESA,85201,"(33.422526, -111.824578)",2.01717E+11
20171680754,Aggravated Assault,6/17/2017,Jun,2017,6/17/2017,2000 Block of E INVERNESS AVE,2000,E,INVERNESS,AVE,33.384379,-111.78769,MESA,85204,"(33.384379, -111.78769)",2.01717E+11
20171707018,Larceny,6/17/2017,Jun,2017,6/15/2017,2200 Block of N POWER RD,2200,N,POWER,RD,33.456489,-111.683773,MESA,85207,"(33.456489, -111.683773)",2.01717E+11
20171690062,Aggravated Assault,6/18/2017,Jun,2017,6/18/2017,1900 Block of E BROADWAY RD,1900,E,BROADWAY,RD,33.408316,-111.79015,MESA,85204,"(33.408316, -111.79015)",2.01717E+11
20171690188,Aggravated Assault,6/18/2017,Jun,2017,6/18/2017,2000 Block of W GUADALUPE RD,2000,W,GUADALUPE,RD,33.364293,-111.87731,MESA,85202,"(33.364293, -111.87731)",2.01717E+11
20171690219,Motor Vehicle Theft,6/18/2017,Jun,2017,6/17/2017,1800 Block of N COUNTRY CLUB DR,1800,N,COUNTRY CLUB,DR,33.448864,-111.839472,MESA,85201,"(33.448864, -111.839472)",2.01717E+11
20171690244,Larceny,6/18/2017,Jun,2017,6/17/2017,4500 Block of E MCKELLIPS RD,4500,E,MCKELLIPS,RD,33.449728,-111.733758,MESA,85205,"(33.449728, -111.733758)",2.01717E+11
20171690253,Motor Vehicle Theft,6/18/2017,Jun,2017,6/18/2017,500 Block of E HARMONY AVE,500,E,HARMONY,AVE,33.38878,-111.820703,MESA,85204,"(33.38878, -111.820703)",2.01717E+11
20171690261,Attempted Motor Vehicle Theft,6/18/2017,Jun,2017,6/17/2017,1800 Block of W LINDNER AVE,1800,W,LINDNER,AVE,33.375451,-111.87487,MESA,85202,"(33.375451, -111.87487)",2.01717E+11
20171690266,Motor Vehicle Theft,6/18/2017,Jun,2017,6/18/2017,1900 Block of S GAYLORD CIR,1900,S,GAYLORD,CIR,33.379839,-111.781505,MESA,85204,"(33.379839, -111.781505)",2.01717E+11
20171690278,Larceny,6/18/2017,Jun,2017,6/17/2017,900 Block of S LONGMORE,900,S,LONGMORE,,33.397641,-111.86606,MESA,85202,"(33.397641, -111.86606)",2.01717E+11
20171690300,Larceny,6/18/2017,Jun,2017,6/18/2017,2000 Block of W SOUTHERN AVE,2000,W,SOUTHERN,AVE,33.393455,-111.875419,MESA,85202,"(33.393455, -111.875419)",2.01717E+11
20171690315,Larceny,6/18/2017,Jun,2017,,1600 Block of S SIGNAL BUTTE RD,1600,S,SIGNAL BUTTE,RD,33.384958,-111.598936,MESA,85209,"(33.384958, -111.598936)",2.01717E+11
20171690350,Burglary,6/18/2017,Jun,2017,6/18/2017,600 Block of S DALEY,600,S,DALEY,,33.404188,-111.797138,MESA,85204,"(33.404188, -111.797138)",2.01717E+11
20171690370,Larceny,6/18/2017,Jun,2017,6/18/2017,2900 Block of S COUNTRY CLUB DR,2900,S,COUNTRY CLUB,DR,33.359503,-111.842099,MESA,85210,"(33.359503, -111.842099)",2.01717E+11
20171690376,Burglary,6/18/2017,Jun,2017,6/15/2017,11200 Block of E EMELITA AVE,11200,E,EMELITA,AVE,33.39754,-111.588504,MESA,85208,"(33.39754, -111.588504)",2.01717E+11
20171690379,Larceny,6/18/2017,Jun,2017,6/6/2017,2900 Block of S COUNTRY CLUB DR,2900,S,COUNTRY CLUB,DR,33.359503,-111.842099,MESA,85210,"(33.359503, -111.842099)",2.01717E+11
20171690417,Larceny,6/18/2017,Jun,2017,6/18/2017,1500 Block of S POWER RD,1500,S,POWER,RD,33.388732,-111.681504,MESA,85209,"(33.388732, -111.681504)",2.01717E+11
20171690420,Motor Vehicle Theft,6/18/2017,Jun,2017,6/18/2017,1800 Block of W RIO SALADO PKWY,1800,W,RIO SALADO,PKWY,33.42967,-111.870248,MESA,85201,"(33.42967, -111.870248)",2.01717E+11
20171690425,Larceny,6/18/2017,Jun,2017,6/18/2017,6600 Block of E SOUTHERN AVE,6600,E,SOUTHERN,AVE,33.391667,-111.689049,MESA,85206,"(33.391667, -111.689049)",2.01717E+11
20171690447,Robbery,6/18/2017,Jun,2017,6/18/2017,1400 Block of E 2ND AVE,1400,E,2ND,AVE,33.411418,-111.801018,MESA,85204,"(33.411418, -111.801018)",2.01717E+11
20171690508,Aggravated Assault,6/18/2017,Jun,2017,6/18/2017,1100 Block of E MAIN ST,1100,E,MAIN,ST,33.414927,-111.807095,MESA,85203,"(33.414927, -111.807095)",2.01717E+11
20171690510,Larceny,6/18/2017,Jun,2017,6/18/2017,900 Block of N DOBSON RD,900,N,DOBSON,RD,33.432374,-111.872813,MESA,85201,"(33.432374, -111.872813)",2.01717E+11
20171690530,Aggravated Assault,6/18/2017,Jun,2017,6/18/2017,11200 Block of E REGINALD AVE,11200,E,REGINALD,AVE,33.341367,-111.591433,MESA,85212,"(33.341367, -111.591433)",2.01717E+11
20171690546,Larceny,6/18/2017,Jun,2017,6/18/2017,2200 Block of E UNIVERSITY DR,2200,E,UNIVERSITY,DR,33.42285,-111.783095,MESA,85213,"(33.42285, -111.783095)",2.01717E+11
20171690571,Larceny,6/18/2017,Jun,2017,6/17/2017,1100 Block of E MAIN ST,1100,E,MAIN,ST,33.414927,-111.807095,MESA,85204,"(33.414927, -111.807095)",2.01717E+11
20171690572,Burglary,6/18/2017,Jun,2017,6/8/2017,2300 Block of E ISABELLA AVE,2300,E,ISABELLA,AVE,33.385524,-111.782378,MESA,85204,"(33.385524, -111.782378)",2.01717E+11
20171690627,Aggravated Assault,6/18/2017,Jun,2017,6/18/2017,2100 Block of W 1ST ST,2100,W,1ST,ST,33.416962,-111.876733,MESA,85201,"(33.416962, -111.876733)",2.01717E+11
20171690637,Burglary,6/18/2017,Jun,2017,6/18/2017,2400 Block of E ADOBE ST,2400,E,ADOBE,ST,33.430136,-111.778957,MESA,85213,"(33.430136, -111.778957)",2.01717E+11
20171690645,Motor Vehicle Theft,6/18/2017,Jun,2017,6/18/2017,2300 Block of W MAIN ST,2300,W,MAIN,ST,33.41504,-111.881184,MESA,85202,"(33.41504, -111.881184)",2.01717E+11
20171727000,Larceny,6/18/2017,Jun,2017,6/18/2017,100 Block of N COUNTRY CLUB DR,100,N,COUNTRY CLUB,DR,33.417562,-111.839714,MESA,85201,"(33.417562, -111.839714)",2.01717E+11
20171700016,Robbery,6/19/2017,Jun,2017,6/19/2017,200 Block of E BROWN RD,200,E,BROWN,RD,33.434739,-111.82676,MESA,85201,"(33.434739, -111.82676)",2.01717E+11
20171700119,Motor Vehicle Theft,6/19/2017,Jun,2017,6/19/2017,1800 Block of N COUNTRY CLUB DR,1800,N,COUNTRY CLUB,DR,33.448864,-111.839472,MESA,85201,"(33.448864, -111.839472)",2.01717E+11
20171700126,Burglary,6/19/2017,Jun,2017,6/19/2017,1100 Block of E SOUTHERN AVE,1100,E,SOUTHERN,AVE,33.394305,-111.80702,MESA,85204,"(33.394305, -111.80702)",2.01717E+11
20171700163,Larceny,6/19/2017,Jun,2017,6/18/2017,7700 Block of E BASELINE RD,7700,E,BASELINE,RD,33.37952,-111.664049,MESA,85209,"(33.37952, -111.664049)",2.01717E+11
20171700198,Aggravated Assault,6/19/2017,Jun,2017,6/19/2017,1400 Block of W 7TH AVE,1400,W,7TH,AVE,33.402006,-111.86189,MESA,85202,"(33.402006, -111.86189)",2.01717E+11
20171700244,Burglary,6/19/2017,Jun,2017,6/16/2017,600 Block of S ALMA SCHOOL RD,600,S,ALMA SCHOOL,RD,33.403501,-111.856611,MESA,85210,"(33.403501, -111.856611)",2.01717E+11
20171700245,Burglary,6/19/2017,Jun,2017,6/18/2017,800 Block of E BROADWAY RD,800,E,BROADWAY,RD,33.407654,-111.813862,MESA,85204,"(33.407654, -111.813862)",2.01717E+11
20171700254,Larceny,6/19/2017,Jun,2017,6/19/2017,4400 Block of E MAIN ST,4400,E,MAIN,ST,33.415744,-111.735877,MESA,85205,"(33.415744, -111.735877)",2.01717E+11
20171700299,Motor Vehicle Theft,6/19/2017,Jun,2017,6/17/2017,6800 Block of E SOUTHERN AVE,6800,E,SOUTHERN,AVE,33.393858,-111.68251,MESA,85206,"(33.393858, -111.68251)",2.01717E+11
20171700312,Aggravated Assault,6/19/2017,Jun,2017,6/19/2017,1500 Block of W SOUTHERN AVE,1500,W,SOUTHERN,AVE,33.393361,-111.864289,MESA,85202,"(33.393361, -111.864289)",2.01717E+11
20171700320,Burglary,6/19/2017,Jun,2017,12/24/2016,1100 Block of W DRAGOON CIR,1100,W,DRAGOON,CIR,33.402699,-111.855864,MESA,85210,"(33.402699, -111.855864)",2.01717E+11
20171700334,Larceny,6/19/2017,Jun,2017,4/1/2017,200 Block of S HIGLEY RD,200,S,HIGLEY,RD,33.409858,-111.718906,MESA,85206,"(33.409858, -111.718906)",2.01717E+11
20171700335,Larceny,6/19/2017,Jun,2017,6/19/2017,2200 Block of E BALSAM CIR,2200,E,BALSAM,CIR,33.41198,-111.784587,MESA,85204,"(33.41198, -111.784587)",2.01717E+11
20171700361,Larceny,6/19/2017,Jun,2017,6/16/2017,1800 Block of S CRISMON RD,1800,S,CRISMON,RD,33.382453,-111.616431,MESA,85209,"(33.382453, -111.616431)",2.01717E+11
20171700368,Larceny,6/19/2017,Jun,2017,6/19/2017,900 Block of N DOBSON RD,900,N,DOBSON,RD,33.432374,-111.872813,MESA,85201,"(33.432374, -111.872813)",2.01717E+11
20171700380,Aggravated Assault,6/19/2017,Jun,2017,6/19/2017,1400 Block of S DOBSON RD,1400,S,DOBSON,RD,33.389154,-111.87438,MESA,85202,"(33.389154, -111.87438)",2.01717E+11
20171700383,Larceny,6/19/2017,Jun,2017,6/19/2017,1500 Block of S POWER RD,1500,S,POWER,RD,33.388732,-111.681504,MESA,85209,"(33.388732, -111.681504)",2.01717E+11
20171700402,Motor Vehicle Theft,6/19/2017,Jun,2017,6/17/2017,3300 Block of E HOPI AVE,3300,E,HOPI,AVE,33.387794,-111.760544,MESA,85204,"(33.387794, -111.760544)",2.01717E+11
20171700439,Larceny,6/19/2017,Jun,2017,6/19/2017,2200 Block of N POWER RD,2200,N,POWER,RD,33.456489,-111.683773,MESA,85207,"(33.456489, -111.683773)",2.01717E+11
20171700460,Larceny,6/19/2017,Jun,2017,,1600 Block of S SIGNAL BUTTE RD,1600,S,SIGNAL BUTTE,RD,33.384958,-111.598936,MESA,85209,"(33.384958, -111.598936)",2.01717E+11
20171700466,Larceny,6/19/2017,Jun,2017,6/18/2017,2000 Block of W KEATING AVE,2000,W,KEATING,AVE,33.366566,-111.878937,MESA,85202,"(33.366566, -111.878937)",2.01717E+11
20171700473,Burglary,6/19/2017,Jun,2017,6/19/2017,2000 Block of S STAPLEY DR,2000,S,STAPLEY,DR,33.380367,-111.803553,MESA,85204,"(33.380367, -111.803553)",2.01717E+11
20171700475,Burglary,6/19/2017,Jun,2017,6/19/2017,2300 Block of W MAIN ST,2300,W,MAIN,ST,33.41504,-111.881184,MESA,85202,"(33.41504, -111.881184)",2.01717E+11
20171700476,Burglary,6/19/2017,Jun,2017,6/18/2017,1000 Block of S DOBSON RD,1000,S,DOBSON,RD,33.395696,-111.874886,MESA,85202,"(33.395696, -111.874886)",2.01717E+11
20171700504,Aggravated Assault,6/19/2017,Jun,2017,6/19/2017,500 Block of W GUADALUPE RD,500,W,GUADALUPE,RD,33.363997,-111.845244,MESA,85210,"(33.363997, -111.845244)",2.01717E+11
20171700505,Larceny,6/19/2017,Jun,2017,6/19/2017,1500 Block of S POWER RD,1500,S,POWER,RD,33.388732,-111.681504,MESA,85209,"(33.388732, -111.681504)",2.01717E+11
20171700531,Larceny,6/19/2017,Jun,2017,4/5/2017,1300 Block of S COUNTRY CLUB DR,1300,S,COUNTRY CLUB,DR,33.391198,-111.84175,MESA,85210,"(33.391198, -111.84175)",2.01717E+11
20171700583,Burglary,6/19/2017,Jun,2017,6/18/2017,3900 Block of E ENROSE ST,3900,E,ENROSE,ST,33.431595,-111.747316,MESA,85205,"(33.431595, -111.747316)",2.01717E+11
20171700611,Burglary,6/19/2017,Jun,2017,12/1/2016,3000 Block of E BROADWAY RD,3000,E,BROADWAY,RD,33.408569,-111.766077,MESA,85204,"(33.408569, -111.766077)",2.01717E+11
20171700618,Burglary,6/19/2017,Jun,2017,6/19/2017,2700 Block of W CAMPO ALEGRE AVE,2700,W,CAMPO ALEGRE,AVE,33.379682,-111.889509,MESA,85202,"(33.379682, -111.889509)",2.01717E+11
20171700620,Larceny,6/19/2017,Jun,2017,6/19/2017,1600 Block of S SIGNAL BUTTE RD,1600,S,SIGNAL BUTTE,RD,33.384958,-111.598936,MESA,85209,"(33.384958, -111.598936)",2.01717E+11
20171700637,Larceny,6/19/2017,Jun,2017,6/19/2017,6800 Block of E BAYWOOD AVE,6800,E,BAYWOOD,AVE,33.411084,-111.678033,MESA,85206,"(33.411084, -111.678033)",2.01717E+11
20171700658,Aggravated Assault,6/19/2017,Jun,2017,6/19/2017,2700 Block of E BIRCHWOOD AVE,2700,E,BIRCHWOOD,AVE,33.410772,-111.773201,MESA,85204,"(33.410772, -111.773201)",2.01717E+11
20171700682,Larceny,6/19/2017,Jun,2017,6/19/2017,0 Block of N SAN JOSE,0,N,SAN JOSE,,33.415609,-111.878082,MESA,85201,"(33.415609, -111.878082)",2.01717E+11
20171700702,Larceny,6/19/2017,Jun,2017,6/19/2017,2300 Block of W CONCHO AVE,2300,W,CONCHO,AVE,33.403972,-111.881864,MESA,85202,"(33.403972, -111.881864)",2.01717E+11
20171700732,Aggravated Assault,6/19/2017,Jun,2017,6/19/2017,200 Block of N HIBBERT,200,N,HIBBERT,,33.421357,-111.825931,MESA,85201,"(33.421357, -111.825931)",2.01717E+11
20171700843,Aggravated Assault,6/19/2017,Jun,2017,6/19/2017,900 Block of N RIVERVIEW,900,N,RIVERVIEW,,33.431777,-111.877368,MESA,85201,"(33.431777, -111.877368)",2.01717E+11
20171707020,Larceny,6/19/2017,Jun,2017,4/12/2017,1700 Block of S GREENFIELD RD,1700,S,GREENFIELD,RD,33.384012,-111.737149,MESA,85206,"(33.384012, -111.737149)",2.01717E+11
20171717016,Larceny,6/19/2017,Jun,2017,6/17/2017,1700 Block of S DOBSON RD,1700,S,DOBSON,RD,33.381844,-111.875636,MESA,85202,"(33.381844, -111.875636)",2.01717E+11
20171710163,Larceny,6/20/2017,Jun,2017,5/24/2017,10200 Block of E SABLE AVE,10200,E,SABLE,AVE,33.32191,-111.613927,MESA,85212,"(33.32191, -111.613927)",2.01717E+11
20171710223,Larceny,6/20/2017,Jun,2017,6/17/2017,1900 Block of N STAPLEY DR,1900,N,STAPLEY,DR,33.45039,-111.80343,MESA,85203,"(33.45039, -111.80343)",2.01717E+11
20171710229,Larceny,6/20/2017,Jun,2017,6/19/2017,200 Block of N CENTENNIAL WAY,200,N,CENTENNIAL,WAY,33.420653,-111.829187,MESA,85201,"(33.420653, -111.829187)",2.01717E+11
20171710232,Larceny,6/20/2017,Jun,2017,6/20/2017,400 Block of N CENTER ST,400,N,CENTER,ST,33.422771,-111.831665,MESA,85201,"(33.422771, -111.831665)",2.01717E+11
20171710265,Larceny,6/20/2017,Jun,2017,6/18/2017,200 Block of N CENTENNIAL WAY,200,N,CENTENNIAL,WAY,33.420653,-111.829187,MESA,85201,"(33.420653, -111.829187)",2.01717E+11
20171710385,Larceny,6/20/2017,Jun,2017,6/17/2017,1300 Block of W EMERALD AVE,1300,W,EMERALD,AVE,33.396884,-111.860323,MESA,85202,"(33.396884, -111.860323)",2.01717E+11
20171710392,Larceny,6/20/2017,Jun,2017,6/20/2017,1300 Block of E MAIN ST,1300,E,MAIN,ST,33.414942,-111.803779,MESA,85203,"(33.414942, -111.803779)",2.01717E+11
20171710399,Aggravated Assault,6/20/2017,Jun,2017,6/20/2017,800 Block of S VINEYARD,800,S,VINEYARD,,33.400295,-111.84256,MESA,85210,"(33.400295, -111.84256)",2.01717E+11
20171710411,Robbery,6/20/2017,Jun,2017,6/20/2017,6500 Block of E SOUTHERN AVE,6500,E,SOUTHERN,AVE,33.39245,-111.690381,MESA,85206,"(33.39245, -111.690381)",2.01717E+11
